Word Count,Error Frequency,Text with OCR Error,Corrected Text
14,0.3,"in a dostrineh ba si, (o a eaxst ouhtt co be) hte cuorstant sub-","in a doctrine that is, (or at least ought to be) the constant sub-"
12,0.26,"ject of oou   rprayvs, wheever u putu pI hc tpaetition os onur","ject of our prayers, whenever we put up that petition of our"
12,0.22,"Lorpdd'x: Thy will be odne  in eat,h as  it is irr Heaven.""","Lord's: ""Thy will be done in earth, as it is in Heaven."""
13,0.29,"The  ihport of wis  eems  lo be this. fIt, T hhat we o evey","The import of which seems to be this. Ift, That we do every"
10,0.24,"thing  thqat God ills, and uothrring ut uwhat he wiwlleth.","thing that God wills, and nothing but what he willeth."
11,0.26,"2dyll, That vvwwedo 3everythingkhe wiItls ,nly in thee mannehnr","2dly, That we do everything he wills, only in the manner"
11,0.28,"hhe wiIlloetm,dl;,y Tkat we do thoe thincs he willeth, ohnljy","he willeth, 3dly, That we do those things he willeth, only"
11,0.26,"ecauze he wwilelbh.  This si a ll;, Si,r I have veen endaeour-","because he willeth. This is all, Sir, I have been endeavour-"
12,0.26,iung t cnulcate inmyy latel letrts; amnd though  itesmees as,ing to inculcate in my late letters; and though it seems as
10,0.3,"cl3ear s the licHht ,ponna iimpartial nud considerte iew,","clear as the light, upon an impartial and considerate view,"
11,0.27,"yet,, oµur ran dimposor (whose erycorrurpttiou ish avving a will","yet, our grand impostor (whose very corruption is having a will"
9,0.29,"idstnct  from, amn dthgrefr contrary oo Gdo''z) wuold fain","distinct from, and therefore contrary to God's) would fain"
12,0.3,"seti1 ott in thennmost hhieos colour, as fhouughweweere","set it out in the most hideous colours, as though we were"
9,0.33,"""Settevr sforthh of strng dcnes;"" or porrposin soomeihr","""Setters forth of strange doctrines;"" or proposing some higher"
9,0.28,"degreas of prectin ,tan evveey ordinuaary  Chritian  is obblidged","degrees of perfection, than every ordinary Christian is obliged"
12,0.21,"t oaspre asfffer; vvhenreas, in ttruth, it s naothing bvt the simlppe","to aspire after; whereas, in truth, it is nothing but the simple"
10,0.27,"and  evdent anguae   of thgsgpel. It mnu5t bbe confseedd,","and evident language of the gospel. It must be confessed,"
10,0.29,"t+at thruogh hekorrupiion s our eRavd nature, and tha1t","that through the corruption of our depraved nature, and that"
10,0.26,"power ,hwich   self-wwillhaSs, sinnce the 7Esllusurped i tthe","power, which self-will has, since the Fall, usurped in the"
10,0.27,souIll wemu5t nekcessairl   break fthrough  gkkeat nnmany ob-,"soul, we must necessarily break through a great many ob-"
11,0.25,"xstacIees. Bµut, dear Sir,  bg oot dismqayed, thedifsficult ylies only","stacles. But, dear Sir, be not dismayed, the difficulty lies only"
13,0.3,niv ourfirs tsettng ut. Be bµut  vigoorus at te rfst osct amnd,"in our first setting out. Be but vigorous at the first onset, and"
12,0.25,"nee rfear a conquecst,.  Th cerenewa|l ufour naUtres f a work",never fear a conquest. The renewal of our natures is a work
13,0.28,of GraeI    imporance.  Itt is no+to  be done in a  da .We,of great importance. It is not to be done in a day. We
15,0.28,have otonly a  new hoe tto build dp bzatt an old onee topuill,"have not only a new house to build up, but an old one to pull"
11,0.31,down. uBtthen methis this wodl be an od ya of,"down. But then, methinks, this would be an odd way of"
9,0.31,"raoninng, ecoaSuSse  thnig requies soenn pains, 1I herfore,","reasoning, ""Because a thing requires some pains, I therefore,"
12,0.28,"will never exst a6t i"", No,, 8ir, ratherr p andbe dqoing.","will never set about it."" No, Sir, rather up and be doing."
12,0.26,"Exert  youru tmost efforrt sqaI yuour firsI setling ou,t an dtake my","Exert your utmost efforts at your first setting out, and take my"
10,0.28,"wOo, gor strngth sa ollltl as resolutin will iivcreaae daily.","word, your strength as well as resolution will increase daily."
13,0.29,The maos alsow hcmhh rne esesaryto be Uused in roder to 1-,The means also which are necessary to be used in order to at-
10,0.3,"ain ths gnd, our cuzed adverar ythd evil would repeset","tain this end, our cursed adversary the devil would represent"
11,0.28,+t ous i temos mhieous ofrrs immmmmeagiinable. But believe me.,to us in the most hideous forms imaginable. But believe me.
12,0.25,"Sir, t3 difficulty her etuoo, nnlYy lies  ni qur first  brakign fD0m","Sir, the difficulty here too, only lies in our first breaking from"
11,0.24,"ourseves,,, and thatt there is eally mrae lleafsuro  ein tnheseofr-","ourselves, and that there is really more pleasure in these for-"
9,0.3,"midble  duIties ot  czsefl-edrnia and morippioation, tn in the","midable duties of self-denial and mortification, than in the"
9,0.24,mhighe5fst  indulgeencess of the greates+ icumrep un earth .QGivie,highest indulgences of the greatest epicure upon earth. Give
11,0.28,"mge leave, dear SSir, only to remimmn 0oou of onvpartcuar,","me leave, dear Sir, only to remind you of one particular,"
10,0.24,"khich,  duly obeserved, will vafsttl Ffacilitate  uyuurr futuRre en-","which, if duly observed, will vastly facilitate your future en-"
10,0.28,"eeavorRrs. et he scrirptures; not et world, be yooUr rule","deavours. Let the scriptures, not the world, be your rule"
12,0.33,of ation. By   those you ae to fom ur pra+tice re and,"of action. By those you are to form your practice here, and"
11,0.27,"to eb jjudgced hrraf1er. Upon thi5  accout ,for the futuvroe,  I","to be judged hereafter. Upon this account, for the future, I"
10,0.22,"shouldl oe Glad,if youw oµuld cmomnuicate what ppassecs eb-","should be glad, if you would communicate what passes be-"
12,0.33,"tweenyouanp e, t none pt my bruhehr   nad your spous.","tween you and me, to none but my brother and your spouse."
13,0.28,"And iF you ave uny ,tne least sscruple, be  plaafsse to seup nno","And if you have any, the least scruple, be pleased to send me"
13,0.24,"word osf  it obya lc1e  in ann open, ffrienldym anner;a nd, by","word of it by a letter in an open, friendly manner; and, by"
12,0.24,"Goaod'c lessihn6g, al| things wil1l be yets et rrgiht; onlybe  fer-","God's blessing, all things will be yet set right; only be fer-"
12,0.29,oent n dbraiyer. Azs foor wha the Re.wv M.r Har hsa been,vent in prayer. As for what the Rev. Mr. Hoar has been
14,0.25,"p|lages dto ssy, ceite rto you or Mrr. H, it  is notmm y bbusness","pleased to say, either to you or Mr. H, it is not my business"
13,0.28,"o( uof ddeferonce, aas h s  o mvuch nny supeionr, as t the","(out of deference, as he is so much my superior, as to the"
12,0.25,"dignityo f hi affice, his ge, cahdh  is learnng) to  mke any","dignity of his office, his age, and his learning) to make any"
13,0.22,"rpyl I shalll onl yadd, vvwhhat   I am sureI can qpproore, ""That","reply. I shall only add, what I am sure I can prove, ""That"
11,0.27,"""te gosspel ells us tkhat tHhere ixcsb utowv   thin gneedful.","""the gospel tells us that there is but one thing needful."
11,0.26,"""Jha wce canunot silt dow con1tn77 with jut suchh a egree","""That we cannot sit down content with just such a degree"
10,0.27,"""ofgobdnes s,nd  Cclqim juss ssuch a proporlionabtle degre  efo","""of goodness, and claim just such a proportionable degree of"
12,0.31,"""gory;"""" butthat ""we are tooo lve tmeLqrdi hal our","""glory;"" but that ""we are to love the Lord with all our"
10,0.28,"""suls, strcegth, &.c"" and  thuat ""he ho enudret htOOOo He","""souls, strength, &c."" and that ""he who endureth to the"
12,0.3,"n""d, (nd hhe only)shhalleb savved."" Tere is a ilittl treoa-","""end, (and he only) shall be saved."" There is a little trea-"
13,0.25,"tis3 lauattly coe  ontn, which I kave made bol to send t r;","tise lately come out, which I have made bold to send to Mr;"
10,0.35,Hoa; uhere w ybe fuly ccnvincde y aRgmuentdedcb|e,Hoar; where we may be fully convinced by argument deducible
11,0.3,"merely fo  ers0on, ""htat God xs our ose en,"" and htat","merely from reason, ""that God is our sole end,"" and that"
10,0.27,"aerl upOoha  pprin(iqple offp   rudenciee, (supposin9 we could be","barely upon a principle of prudence, (supposing we could be"
12,0.2,"hapy without it) mew ought toppress  forrward, i order t attaivn","happy without it) we ought to press forward, in order to attain"
8,0.3,the G1le7tees degrees of happiness hevaeftr. Wether this,the greatest degrees of happiness hereafter. Whether this
12,0.3,"letetr,S ir, myprrovoe aso Efesve asttHe formvr ,is  not my","letter, Sir, may prove as offensive as the former, is not my"
10,0.22,busniess to eenqqure. GOod''svill eb done i all hings.,business to enquire. God's will be done in all things.
13,0.26,"He, nd he alnee Cc   ((and indeed wi1ll, ife w ure desiross of","He, and he alone can (and indeed will, if we are desirous of"
10,0.27,it ourseelVrves)work thizsconvicin  in 0ru mindss. Giev e,it ourselves) work this conviction in our minds. Give me
14,0.31,"loove jvust ta dd, that I thoughit my duytt o answv IHhese few","leave just to add, that I thought it my duty to answer these few"
9,0.26,"objtcions, tat heve ben rased aainztthe ifficullty of","objections, that have been raised against the difficulty of"
11,0.27,"cOnErmnigovur wi1lls to thhe willlof God, by hownc hat","conforming our wills to the will of God, by showing that"
11,0.31,"tt greates trugggl lies onl at oufrirfs1t bcgining, ah hat","the greatest struggle lies only at our first beginning, and that"
11,0.28,iit is noonre tan  ht is indicspesaoly necesaryy  fomr   our,it is no more than what is indispensably necessary for our
11,0.26,salvation..  As or thee meeanst be ep1loyed fom the ottain,salvation. As for the means to be employed for the attain-
11,0.26,"ment os ts end, I shall Be wholyl sillllet: B eng senblo,","ment of this end, I shall be wholly silent: Being sensible,"
12,0.31,th if  you oie onse fulIY cnvinced oF tHhe dgreatness ot it;,"that if you are once fully convinced of the greatness of it,"
13,0.26,yy0ou ill bee  n3ecesssaryl  carrricd on t ao teh use of cuch menas as,you will be necessarily carried on to the use of such means as
10,0.26,"God hazs constituted for tht aprpase,.iI  he vmy wrriting",God has constituted for that purpose. I hope my writing
12,0.29,"ftr thiz manhnr, Sir, wilt hont be estteemd a pieccce sef-","after this manner, Sir, will not be esteemed a piece of self-"
11,0.29,ocvncei1 or  e  incstrrumcnt  of unloosing  our sovvmer bond f,"conceit, or be an instrument of unloosing our former band of"
10,0.28,"frienhdip, whch qs onse  gesignd33e toc be bound tbe fusetr,","friendship, which was once designed to be bound the faster,"
12,0.28,b ytyingi t ita  religiobs kknot. Bu hehelr   this prrorves to,by tying it with a religious knot. But whether this proves to
13,0.29,"e bt een,  oor not, o my tael|ling my frieds tnhe truth, I","be the event, or not, of my telling my friends the truth, I"
9,0.25,whollyy laevoe to God' sProvidence.  e   pleesd boweyyer   to,wholly leave to God's Providence. Be pleased however to
13,0.28,"favor me 1ha  line ertur, nd give  melloeave to snuBbsscribe","favor me with a line in return, and give me leave to subscribe"
3,0.31,"myslf,D er fir,","myself, Dear Sir,"
8,0.31,Oour ssinere friamnd and st bligd humble s3rvemt,"Your sincere friend and most obliged humble servant,"
2,0.2,g. W.,G. W.
2,0.38,LER VII.,LETTER VII.
7,0.3,"My daer  fred ris+o1l Jnue 12,t1 735.","My dear friend Bristol June 12, 1735."
9,0.27,"LAS nghta out eigkk6ht qo'clock,  yor goodd 5puouse  and","LAST night about eight o'clock, your good spouse and"
10,0.27,"myyelf cannme   safe to our jorne's geund, nadmet   wiiht","myself came safe to our journey's end, and met with"
11,0.27,"a eyr kin recpcetibn frmm all parrtiex .Af7er ouleft us,","a very kind reception from all parties. After you left us,"
12,0.25,"e ladie  grew hmore sekious, nd at IlasItob  y heassisstance of","the ladies grew more serious, and at last by the assistance of"
10,0.21,"Mr.NorKris, uorr discouse ran nito   a proper channe|. My","Mr. Norris, our discourse ran into a proper channel. My"
10,0.26,brothhher doeeess n+Opropose saaiing thiss forrtndht; but tho' ho,brother does not propose sailing this fortnight; but tho' he
13,0.3,"stay longer than e propased, yI   hope ot b isat lOoucseeetro n","stays longer than he proposed, yet I hope to be at Gloucester on"
10,0.24,"Wednessdyy, fo rmethins  my haert is stil lhtr,e thqo' ym","Wednesday, for methinks my heart is still there, tho' my"
11,0.25,"boddvy beat thhnirty i|es disatnce. On   whosee eacount,  I leavve","body be at thirty miles distance. On whose account, I leave"
11,0.3,you to gusc.  canno thellrefecing omn Sndda.y Dibd not,you to guess. I cannot help reflecting on Sunday. Did not
10,0.27,"tohsse sighSs, thinkbo,u Sii, pRroced fnrom some usual  midii-","those sighs, think you, Sir, proceed from some unusual medi-"
10,0.3,taios n hge imponrtavnce of neigion ?ere they not some,tations on the importance of religion? Were they not some
9,0.24,isnant strugglinsg afterIthe hnewi nrth? SuureIly   they wwerge.,infant strugglings after the new birth? Surely they were.
11,0.27,"AndI  tItvnst ere lng, af+er aaf ew sturgglings witmcrmrupted","And I trust ere long, after a few strugglings with corrupted"
10,0.25,"nafue, t3eh Holg Ghhoxtwwill replenizs your bheart wtih comfrft","nature, the Holy Ghost will replenish your heart with comfort"
10,0.3,and  pecaoe. Pner retireem7t an dsoltude  are o as; bt,and peace. Proper retirement and solitude are no bars; but
11,0.31,"rather greta helps to a kegiious life. W find ,ou  m5SSriaru","rather great helps to a religious life. We find, our Saviour"
11,0.24,"waSsled into aa wliderneesss, befoovre  he gnteer3d on ihss pnublic","was led into a wilderness, before he entered on his public"
13,0.26,"minixsttyvy, and so muvs1 wg otoo, isf we ever   intendto trga in","ministry, and so must we too, if we ever intend to tread in"
13,0.29,"hi sstp. Ass sorr myy broher, I trust thecareso f+thhe wovkld;","his steps. As for my brother, I trust the cares of the world,"
11,0.27,"fhe desire opEf rihess,    &c. wil ot always choke tek go","the desire of riches, &c. will not always choke the good"
11,0.29,eed. Hwoervre I hoep you my edrafrend il ot bdefer,"seed. However, I hope you my dear friend will not defer"
13,0.25,"ssoiimportaunt a +hing. But, why pdo I s hope, hweenIam","so important a thing. But, why do I say hope, when I am"
