Word Count,Error Frequency,Text with OCR Error,Corrected Text
12,0.23,IettEr5 have met with büt a coId rfcEpiiOn; ahd thaf i0u sefm,letters have met with but a cold reception; and that you seem
11,0.26,desirouş Of hearing no more Ot So şEeNinqly üngraifFul r sud-,desirous of hearing no more of so seemingly ungrateful a sub-
12,0.1,"ject, a5 submitting ovr wills to ihe will of Gob; which, in-","ject, as submitting our wills to the will of God; which, in-"
12,0.23,"debb, is all thAt is implied in thAT Phr4Se (whiçh Dur enfmy","deed, is all that is implied in that phrase (which our enemy"
10,0.22,would repRfsent as sD formidab|b io us} of rehoUnCing ovrselwes.,would represent as so formidable to us) of renouncing ourselves.
10,0.26,"Rlas, sip! wh4f iS There that abpfapS 5o monstrously tepriBle","Alas, Sir! what is there that appears so monstrously terrible"
14,0.14,"in a DoctRine thaf is, (oR at leasT ought to bb) thF consfant sub-","in a doctrine that is, (or at least ought to be) the constant sub-"
12,0.22,"jegt of our prayeps, whfnevfR we put up that pEiitioh Of our","ject of our prayers, whenever we put up that petition of our"
12,0.14,"Iord's: ""thi will be d0ne in e4rth, aS it is im Heavfn.""","Lord's: ""Thy will be done in earth, as it is in Heaven."""
13,0.08,"The imBort of which sbemS to be this. Ift, That wb do every","The import of which seems to be this. Ift, That we do every"
10,0.11,"thin9 thrt God wills, and nothimg 8ut vhat he wi1leth.","thing that God wills, and nothing but what he willeth."
11,0.16,"Zdly, Thri we oo everything he wiIls, 0mly in the rnaNner","2dly, That we do everything he wills, only in the manner"
11,0.09,"he wil|eth, 3dIy, thAt we do those thiNgs he willeth, only","he willeth, 3dly, That we do those things he willeth, only"
11,0.25,"deçavse he willeth. ThiS is All, 8ir, I h4vb b8en eNdeauouk-","because he willeth. This is all, Sir, I have been endeavour-"
12,0.24,iNq T0 imculcAtf in my |aTe letter5; amd th0u9h it seems As,ing to inculcate in my late letters; and though it seems as
10,0.2,"clear as ihE light, vp0h 4n impaptial rnd cömsidbrafe view,","clear as the light, upon an impartial and considerate view,"
11,0.21,"veT, our grand irnpOstor (wh0se wERy coRrvption is h4ving 4 wiIl","yet, our grand impostor (whose very corruption is having a will"
9,0.22,"distincT trorn, and theret0re contrary io Gob'ş} woulo f4in","distinct from, and therefore contrary to God's) would fain"
12,0.21,"sft ii Out ih thf most hideOüs colöUrs, as ihou9h we were","set it out in the most hideous colours, as though we were"
9,0.19,"""SEiters tokth oE strange döCtbinbs;"" or proposing some hiqher","""Setters forth of strange doctrines;"" or proposing some higher"
9,0.17,"oegbe3s of perfection, ihan evFry oroinary Christian is 0bliqed","degrees of perfection, than every ordinary Christian is obliged"
12,0.19,"f0 Aspibe 4Tter; whereas, in truth, it is mOthing but the 5imple","to aspire after; whereas, in truth, it is nothing but the simple"
10,0.19,"and euident lAnguAge of The goSpfl. It rnust be çohfesSed,","and evident language of the gospel. It must be confessed,"
10,0.25,"fhat thröugh the cörrUdtion ob our DEpkavEd maiube, anD that","that through the corruption of our depraved nature, and that"
10,0.21,"power, uhich şe1f-will haS, sincf thb F4lI, usurpeb in the","power, which self-will has, since the Fall, usurped in the"
10,0.2,"söu|, we rnust nbcE5sarily bbe4k Through a gReat many od-","soul, we must necessarily break through a great many ob-"
11,0.17,"staCles. BuT, dear Sik, be not dismayed, fhe difficulti lies onIv","stacles. But, dear Sir, be not dismayed, the difficulty lies only"
13,0.2,"in our firsT 5Etiing 0ui. De but vigorous at ihe eirsi Onşet, 4nd","in our first setting out. Be but vigorous at the first onset, and"
12,0.27,nfveb ferr r conqueSt. thb rbneuAl ot ouB naturEs is a W0rk,never fear a conquest. The renewal of our natures is a work
13,0.26,of great impoRtaHce. |t is not io bB donf in a oay. We,of great importance. It is not to be done in a day. We
15,0.26,"havp mof onl| a nev house io build ub, PuT an olo one tO puIl","have not only a new house to build up, but an old one to pull"
11,0.25,"d0wn. duF then, Nbthinks, this wOv1b be an odd way Of","down. But then, methinks, this would be an odd way of"
9,0.2,"rea5önin9, ""Bec4use 4 thing requireş s0mt prins, I thbrffore,","reasoning, ""Because a thing requires some pains, I therefore,"
12,0.17,"will never seT apout it."" H0, Sir, ratheR up and pe doing.","will never set about it."" No, Sir, rather up and be doing."
12,0.27,"Fkerf y0ur uiMost eff0rt5 At yoUr eirst seffihg out, ano take rnY","Exert your utmost efforts at your first setting out, and take my"
10,0.24,"wobD, Youk serength as well as rdSOlUtion wi1l inckease dAily.","word, your strength as well as resolution will increase daily."
13,0.18,Thf mEans a1so which are mecessaRy fo be üse0 in ordeb tö at-,The means also which are necessary to be used in order to at-
10,0.18,"taim ihis enö, our curseo adversAry the deviI WOulO represent","tain this end, our cursed adversary the devil would represent"
11,0.22,T0 us ih the most hipeOus formS imagina8lf. But be|ieve rne.,to us in the most hideous forms imaginable. But believe me.
12,0.21,"5ir, the Diffioulty hbke too, only lieş in our firşt bPerking fborn","Sir, the difficulty here too, only lies in our first breaking from"
11,0.22,"oürsFlves, 4nd th4t therE iS rea|Iy More dleasure iN theşe foR-","ourselves, and that there is really more pleasure in these for-"
9,0.2,"nidable dutie5 oe şelf-Oenial and mDrtifigatiöm, ihan in the","midable duties of self-denial and mortification, than in the"
9,0.18,highEst imdulgences of thf greatest Fpicure vron barth. Givf,highest indulgences of the greatest epicure upon earth. Give
11,0.19,"me leave, dEap Sip, only fo remind y0U öT onf papticular,","me leave, dear Sir, only to remind you of one particular,"
10,0.21,"whiCh, if dUly obSekvFd, will vastIi faoilitate yoür futurf fN-","which, if duly observed, will vastly facilitate your future en-"
10,0.25,"bfaVoUrs. |et the 8Criptuxes, nOt the Worlo, be youk rule","deavours. Let the scriptures, not the world, be your rule"
12,0.22,"öf acfiom. By thöse woU arE t0 form yOvR practice hepe, and","of action. By those you are to form your practice here, and"
11,0.17,"tö bE jubged hereafTer. Upöh this acçounT, eOr the future, I","to be judged hereafter. Upon this account, for the future, I"
10,0.21,"shou|d be gI4d, if vöu would c0rnmunic4te vhaf paSsEs be-","should be glad, if you would communicate what passes be-"
12,0.23,"Tween iou amd Me, T0 Nohe but my brothEr rnd vovr 5pouse.","tween you and me, to none but my brother and your spouse."
13,0.18,"And if yOu havb any, the |ea5t şcruole, be pleasEd to sehD me","And if you have any, the least scruple, be pleased to send me"
13,0.24,"word of it by A Iettbk in an open, friEmdIi nannep; anD, 8i","word of it by a letter in an open, friendly manner; and, by"
12,0.24,"Goo's bltssinq, all thin9s vill be yet 5bt righi; Dnly be tbr-","God's blessing, all things will be yet set right; only be fer-"
12,0.2,uenF in ppryer. As for whrt The Rev. Mr. Hoar has bEfn,vent in prayer. As for what the Rev. Mr. Hoar has been
14,0.18,"dlbaşeo To sAy, eithfr to yoU or Mr. H, it is hot my busiNeşs","pleased to say, either to you or Mr. H, it is not my business"
13,0.19,"{out of deterençb, as hb is so mUch mY süperior, as t0 the","(out of deference, as he is so much my superior, as to the"
12,0.16,"digniTy Of his ofeice, his rge, And his learning) to makp 4mY","dignity of his office, his age, and his learning) to make any"
13,0.19,"reBly. I shall oNly aöd, wh9t I Am surf I can prove, ""Ih4t","reply. I shall only add, what I am sure I can prove, ""That"
11,0.19,"""fhe gosdfl teIl5 üs that thebe iş but one thinq needtul.","""the gospel tells us that there is but one thing needful."
11,0.16,"""ThAt we çannot sii down conteNt with jv5t suçh a degree","""That we cannot sit down content with just such a degree"
10,0.25,"""oe goodnFşş, And clrim jv5t suCh a propoRtionable dbgkee of","""of goodness, and claim just such a proportionable degree of"
12,0.24,"""g|Oby;"" buT thaf ""We are to LOvB ihe L0rd with all our","""glory;"" but that ""we are to love the Lord with all our"
10,0.16,"""s0ulş, sTrength, &c."" Anb fhat ""he who endUrEth to ihe","""souls, strength, &c."" and that ""he who endureth to the"
12,0.23,"""end, {and he onli} shal1 bf savfd."" there is a liTtIe fke4-","""end, (and he only) shall be saved."" There is a little trea-"
13,0.14,"tisb lately comf 0Ut, which I have m4de bolb to sEnD to Mr;","tise lately come out, which I have made bold to send to Mr;"
10,0.2,Hoap; wheRe we may be FuIly conwinöed by ar4umeni deducid|e,Hoar; where we may be fully convinced by argument deducible
11,0.14,"rnerely from reasön, ""ihaT God is 0ur sole eno,"" ahd ihat","merely from reason, ""that God is our sole end,"" and that"
10,0.22,"bAreli upön a prihciple of pkuDENce, (supposing ue govld be","barely upon a principle of prudence, (supposing we could be"
12,0.17,"happy Withoüt it} we oughf To press forward, im orDer to 4TfaiN","happy without it) we ought to press forward, in order to attain"
8,0.23,thE gkeaTeSt ddGrebs of hAbpiness herfrfter. Whether this,the greatest degrees of happiness hereafter. Whether this
12,0.23,"lbITer, Sir, naY pbove as offensive aş the formEr, i8 nOt my","letter, Sir, may prove as offensive as the former, is not my"
10,0.24,pVsiness t0 enquibe. GOd'S wil| pe done in All thimgs.,business to enquire. God's will be done in all things.
13,0.18,"Hf, and he al0ne gam (and inoeed will, if we arf desirouS of","He, and he alone can (and indeed will, if we are desirous of"
10,0.2,it oürselWes) work This cohViction in oUr minds. Ciue me,it ourselves) work this conviction in our minds. Give me
14,0.25,"Ieave ju5t io add, that I Thöughi if my duty t0 aNsWEp thfst feW","leave just to add, that I thought it my duty to answer these few"
9,0.25,"BbjecfioNs, thaf hrVe been Rrised agAinsi ihe diEficulty of","objections, that have been raised against the difficulty of"
11,0.2,"conformihg our wiIlş to the wiIl of Goo, by shovinq fh4t","conforming our wills to the will of God, by showing that"
11,0.25,"ThE 9pbatfst siPuggle Iies onlv at oUr fibsf beginnirng, and that","the greatest struggle lies only at our first beginning, and that"
11,0.24,it i5 mo more thAN vhaf is indispeMsably neoessapY for our,it is no more than what is indispensably necessary for our
11,0.21,salvation. As fob the meAns to rE fmployed fDr The 4it4in-,salvation. As for the means to be employed for the attain-
11,0.17,"nent Of this end, I shA|l be vholly sileNt: Bbing sehsible,","ment of this end, I shall be wholly silent: Being sensible,"
12,0.17,"ThAt if you are 0mce fu1Iy cönVinced öf the greafness of it,","that if you are once fully convinced of the greatness of it,"
13,0.23,y0U will be NeCfSsapily carpied on io the v8e of süch neans as,you will be necessarily carried on to the use of such means as
10,0.18,Çod has çönsfituted fOr that rUrpose. 1 hope my writin9,God has constituted for that purpose. I hope my writing
12,0.16,"afier fhiS mahher, Sir, uill not be esteemfd a oiece 0f self-","after this manner, Sir, will not be esteemed a piece of self-"
11,0.27,"çonceii, Or be an ihStrunbnT of unlo05iMg our FormEr b4nd 0f","conceit, or be an instrument of unloosing our former band of"
10,0.19,"fKiemdship, whiCh va5 0hce designEb to be bound the fAster,","friendship, which was once designed to be bound the faster,"
12,0.18,bv iyinq it WiTh a religi0us knot. But wheiheB this pboVes to,by tying it with a religious knot. But whether this proves to
13,0.17,"be fhe eVbni, or mot, öf my telling mv triends the truih, |","be the event, or not, of my telling my friends the truth, I"
9,0.27,whoIly leave to GOd'ş PpOvidemce. Be pIe4sbo hOueuer tO,wholly leave to God's Providence. Be pleased however to
13,0.21,"favor mE uiih a linb in return, and give m8 Ieawb to subscribf","favor me with a line in return, and give me leave to subscribe"
3,0.18,"myşelt, Dear Sip,","myself, Dear Sir,"
8,0.23,"Yoür şihcErb fRiend and mo8t 0bligeo hurnblE servant,","Your sincere friend and most obliged humble servant,"
2,0.0,G. W.,G. W.
2,0.09,LETIER VII.,LETTER VII.
7,0.19,"My deab eriEmd bristöl June 1z, 1735.","My dear friend Bristol June 12, 1735."
9,0.15,"LAST night about eiqht o'cIoCK, vour good 5p0use and","LAST night about eight o'clock, your good spouse and"
10,0.24,"mYse|f came saee to oüp joukney'ş fnd, anB nEt with","myself came safe to our journey's end, and met with"
11,0.22,"b very xino pBcepfion from alI paRties. AFter you lEfT us,","a very kind reception from all parties. After you left us,"
12,0.24,"th8 ladibs Qrfw more sFki0us, ahd at laşt by the aSsistance of","the ladies grew more serious, and at last by the assistance of"
10,0.29,"Mr. Morris, our biSc0ursE kAn inTö r pBoper çh4nnel. Nv","Mr. Norris, our discourse ran into a proper channel. My"
10,0.17,bpöTher dOes n0i propose sailihg this forinighT; but fho' he,brother does not propose sailing this fortnight; but tho' he
13,0.22,"stay5 Ionger thah he brorosed, yef I höpe to be at G|ouoFstbr oM","stays longer than he proposed, yet I hope to be at Gloucester on"
10,0.18,"WebnbsdaY, for rnethinxs my heart is 8iill thtre, tho' my","Wednesday, for methinks my heart is still there, tho' my"
11,0.24,"b0Dv be at thirty mi1es diştanop. on whose accouht, I lErve","body be at thirty miles distance. On whose account, I leave"
11,0.16,you To guf5ş. I cannot help reFlectihg on Sündav. Did hot,you to guess. I cannot help reflecting on Sunday. Did not
10,0.18,"iho5e sighS, thimk you, SiR, proceed from şöme ühusUrl medi-","those sighs, think you, Sir, proceed from some unusual medi-"
10,0.23,trtioNs oN the importance of peliqi0m? WFre thei Not sonE,tations on the importance of religion? Were they not some
9,0.23,infrni stpuqglingş atter Fhb nbW birth? Surely fhey werb.,infant strugglings after the new birth? Surely they were.
11,0.22,"And L trWst erE lonq, afiER a few ştrugGlin6s with corrupted","And I trust ere long, after a few strugglings with corrupted"
10,0.21,"m4ture, the Holy ghost will replenish yOur he4pt with ComToBt","nature, the Holy Ghost will replenish your heart with comfort"
10,0.24,4nd reAce. Proper retikeMEnt AnD solitude are no b4Rs; 8Uf,and peace. Proper retirement and solitude are no bars; but
11,0.2,"kather qrErt helds t0 a religious |ife. We EinD, our Sruiour","rather great helps to a religious life. We find, our Saviour"
11,0.28,"wAs led ihto r wildernEss, deForE he enIereo oN hi5 dublic","was led into a wilderness, before he entered on his public"
13,0.19,"minisTry, And so mUşt uF too, if we evfr infend tö treao in","ministry, and so must we too, if we ever intend to tread in"
13,0.25,"hiS sttds. As fok My brötheb, I trVSi the cares of the wor|D,","his steps. As for my brother, I trust the cares of the world,"
11,0.21,"the desire of riches, &c. vi1l mot AlWaYs chöxf thf good","the desire of riches, &c. will not always choke the good"
