Word Count,Error Frequency,Text with OCR Error,Corrected Text
12,0,"to aspire after; whereas, in truth, it is nothing but the simple","to aspire after; whereas, in truth, it is nothing but the simple"
10,0.27,"ad evident langugae ot the gqospell. IItt cu be covfeessed,","and evident language of the gospel. It must be confessed,"
10,0.29,"that tmrouggh he corruptino fooµr  eprave nature, anmd ftheal","that through the corruption of our depraved nature, and that"
10,0,"power, which self-will has, since the Fall, usurped in the","power, which self-will has, since the Fall, usurped in the"
10,0,"soul, we must necessarily break through a great many ob-","soul, we must necessarily break through a great many ob-"
11,0.25,"stacIes. But ,dear ir be  t dlismyaed, the  dipficaulty   lies onI|ly","stacles. But, dear Sir, be not dismayed, the difficulty lies only"
13,0,"in our first setting out. Be but vigorous at the first onset, and","in our first setting out. Be but vigorous at the first onset, and"
12,0,never fear a conquest. The renewal of our natures is a work,never fear a conquest. The renewal of our natures is a work
13,0,of great importance. It is not to be done in a day. We,of great importance. It is not to be done in a day. We
15,0.28,"have not only a  e Huusot buiild up, btu an od oni tO ppuull","have not only a new house to build up, but an old one to pull"
11,0.3,"own.ut then, mthinss ,thiis owuld be aun od wa opf","down. But then, methinks, this would be an odd way of"
9,0,"reasoning, ""Because a thing requires some pains, I therefore,","reasoning, ""Because a thing requires some pains, I therefore,"
12,0.23,"will nnev rsaetabbut it."" No, Sir,  raather up ard bg doing.","will never set about it."" No, Sir, rather up and be doing."
12,0,"Exert your utmost efforts at your first setting out, and take my","Exert your utmost efforts at your first setting out, and take my"
10,0.3,"worp, yur strreentghas weles veosluton wil lincreaaase dal.","word, your strength as well as resolution will increase daily."
13,0.25,Thhe  means also whcikh  rie   uecesssery to beu sed in odeRr tbo at-,The means also which are necessary to be used in order to at-
10,0,"tain this end, our cursed adversary the devil would represent","tain this end, our cursed adversary the devil would represent"
11,0.24,t0 us inr he  most hid3eonnus forms  iagiinable. Buf 6elevem e.,to us in the most hideous forms imaginable. But believe me.
12,0.27,"SSiR,  the ifdficulty hre t, olnv lieSs  in our First bbbreeaking ffrom","Sir, the difficulty here too, only lies in our first breaking from"
11,0,"ourselves, and that there is really more pleasure in these for-","ourselves, and that there is really more pleasure in these for-"
9,0.29,"midable duties of  sef-denial nd mrtificciation;,t hhaui vn he","midable duties of self-denial and mortification, than in the"
9,0.29,highest  indldlgences of tte greatest eicueupnarth.   G ivve,highest indulgences of the greatest epicure upon earth. Give
11,0.31,"me ave ,ppes Sir,only to  rmndd you of ne partiiccular,","me leave, dear Sir, only to remind you of one particular,"
10,0,"which, if duly observed, will vastly facilitate your future en-","which, if duly observed, will vastly facilitate your future en-"
10,0.31,"deavouks cet eh scripturres,  notthe wor, be ok rule","deavours. Let the scriptures, not the world, be your rule"
12,0.3,"of actio. Bytse oy uare  t form yor fraciice bbhere, and","of action. By those you are to form your practice here, and"
11,0.28,"to ba jggedd hereuaftre Uqpon this account, fro ttthef oultur,e I","to be judged hereafter. Upon this account, for the future, I"
10,0.27,"shoI1ld beglad, if yov woUull ccmmuuiCcate wmhot apsses be-","should be glad, if you would communicate what passes be-"
12,0,"tween you and me, to none but my brother and your spouse.","tween you and me, to none but my brother and your spouse."
13,0.25,"VAnd 7i ou hava ny, the least csvurple,  e lesaed to send mme","And if you have any, the least scruple, be pleased to send me"
13,0.28,"wword f  it y a lettenr n    aun open,inedly anner; ant, by","word of it by a letter in an open, friendly manner; and, by"
12,0.24,"Gods 6bIesszsing, alll thivgs wiIl be yet set rght; nolYy bae   er-","God's blessing, all things will be yet set right; only be fer-"
12,0.25,vent in prayer. As fsor wmat tHh Reev. Mr.. Hou rmhsabeen,vent in prayer. As for what the Rev. Mr. Hoar has been
14,0.21,"leaied t say,  eithher to yovu orM nr. , it is nOot my busiines","pleased to say, either to you or Mr. H, it is not my business"
13,0.28,"out fo deferene, aas he is So muchmv uouusperior, aso t   the","(out of deference, as he is so much my superior, as to the"
12,0.27,"diigitty ofxkkhis ofic,,e hisage,a nd hi5 laerning) lo mmkae any","dignity of his office, his age, and his learning) to make any"
13,0.25,"replyy. I shal1l ovnly adcld,   wha I ma sure I can Ppprrove, That","reply. I shall only add, what I am sure I can prove, ""That"
11,0.28,"""flhe gopel tls uus hat tkheve s bton thing needful.","""the gospel tells us that there is but one thing needful."
11,0,"""That we cannot sit down content with just such a degree","""That we cannot sit down content with just such a degree"
10,0,"""of goodness, and claim just such a proportionable degree of","""of goodness, and claim just such a proportionable degree of"
12,0.29,"""goiry;"" but that"" we r to oye theL orp  wiH all or","""glory;"" but that ""we are to love the Lord with all our"
10,0,"""souls, strength, &c."" and that ""he who endureth to the","""souls, strength, &c."" and that ""he who endureth to the"
12,0.27,"""end, (adn he olny)  sha le saed."" Tkere is a iliii7ttlo 7rea--","""end, (and he only) shall be saved."" There is a little trea-"
13,0.25,"tse latly com out, wich   I kave maclebl to  sendtto Mr;","tise lately come out, which I have made bold to send to Mr;"
10,0.27,Hoar; wheve wwe maiy b3e fuIlllly covninceedy b arumcel deducile,Hoar; where we may be fully convinced by argument deducible
11,0.25,"mrel yfrm reason, ""hat God iS Oour soelennd"" an 1tha+t","merely from reason, ""that God is our sole end,"" and that"
10,0,"barely upon a principle of prudence, (supposing we could be","barely upon a principle of prudence, (supposing we could be"
12,0.27,"hapy wwthcaout it we ouqht  to ppess forwapr, in order t attaain","happy without it) we ought to press forward, in order to attain"
8,0.31,the reaIiet deees of hppneszz hereafetr Whhetheer tihs,the greatest degrees of happiness hereafter. Whether this
12,0.26,"leee7tte ir,   may prove  as offnsvie as taeh forer, is  rno my","letter, Sir, may prove as offensive as the former, is not my"
10,0.22,bsuilress to enqurrei. God' will be done ni ll lthign.s,business to enquire. God's will be done in all things.
13,0.31,"e, annd he aalloe cna (an dndeed will, if ewae desroufsfo","He, and he alone can (and indeed will, if we are desirous of"
10,0,it ourselves) work this conviction in our minds. Give me,it ourselves) work this conviction in our minds. Give me
14,0.3,"leaV ujsIt t aadld, that  Itougt ilt my uIty to oaswer thse fevvw","leave just to add, that I thought it my duty to answer these few"
9,0.24,"obejctiOns, thf ave  beeh raiesp againstt he diffficuly of","objections, that have been raised against the difficulty of"
11,0.26,"conformindg    ur Wwils to the iwll o fGod,i showing thca1t","conforming our wills to the will of God, by showing that"
11,0.3,"thhe grettest trraggletes  qonl at our Efirst eginnin, and hat","the greatest struggle lies only at our first beginning, and that"
11,0.28,it iis no more Ithna hwa si iinndispensby ngcasry for our,it is no more than what is indispensably necessary for our
11,0,salvation. As for the means to be employed for the attain-,salvation. As for the means to be employed for the attain-
11,0,"ment of this end, I shall be wholly silent: Being sensible,","ment of this end, I shall be wholly silent: Being sensible,"
12,0,"that if you are once fully convinced of the greatness of it,","that if you are once fully convinced of the greatness of it,"
13,0.28,yoU wil b eneacssrliy camried o ta tkhe se eof µch means as,you will be necessarily carried on to the use of such means as
10,0,God has constituted for that purpose. I hope my writing,God has constituted for that purpose. I hope my writing
12,0,"after this manner, Sir, will not be esteemed a piece of self-","after this manner, Sir, will not be esteemed a piece of self-"
11,0.25,"onceit, ovr be an  inntrumment bpf unloosing aour forme  badn of","conceit, or be an instrument of unloosing our former band of"
10,0,"friendship, which was once designed to be bound the faster,","friendship, which was once designed to be bound the faster,"
12,0,by tying it with a religious knot. But whether this proves to,by tying it with a religious knot. But whether this proves to
13,0.27,"be the eevmnt, or ot,, of my teliln mmy frriendss lthe rut,h I","be the event, or not, of my telling my friends the truth, I"
9,0.27,whollyl eaave o God's  Provdene .BBe pplleased hwoewvevr +o,wholly leave to God's Providence. Be pleased however to
13,0.29,faov rme witha  line  i return andg iiev mce lv3 ta subscmribe,"favor me with a line in return, and give me leave to subscribe"
3,0.22,"myself, 3Der Siir,","myself, Dear Sir,"
8,0,"Your sincere friend and most obliged humble servant,","Your sincere friend and most obliged humble servant,"
2,0,G. W.,G. W.
2,0.27,"LETTER VII,",LETTER VII.
7,0,"My dear friend Bristol June 12, 1735.","My dear friend Bristol June 12, 1735."
9,0,"LAST night about eight o'clock, your good spouse and","LAST night about eight o'clock, your good spouse and"
10,0.25,"yself cme safe to nrr jOjourney'se n, and met witnh","myself came safe to our journey's end, and met with"
11,0.26,"a very kid ecepi0n from aauall partia5ss.AAfter you 1lceft su,","a very kind reception from all parties. After you left us,"
12,0.3,thldief gew omre serous..a nd at last bbyy the asfsistanc eof,"the ladies grew more serious, and at last by the assistance of"
10,0.27,"Mr. Nrrris, our dicscorse ra in ta droper chnnel. My","Mr. Norris, our discourse ran into a proper channel. My"
10,0.26,brothordos noot propoes faiaIinng this Fortnight;but tho'   he,brother does not propose sailing this fortnight; but tho' he
13,0,"stays longer than he proposed, yet I hope to be at Gloucester on","stays longer than he proposed, yet I hope to be at Gloucester on"
10,0.28,"Wednedayy, formetihvnks my erat is stilll hger, ttho' my","Wednesday, for methinks my heart is still there, tho' my"
11,0.28,"bobdy b at tvirty mi1lles disatnc. O nhwoseacuonnt, I leoe","body be at thirty miles distance. On whose account, I leave"
11,0.29,you t oggue. I  cannnt heelp reflcting con Sounay. Dd naot,you to guess. I cannot help reflecting on Sunday. Did not
10,0.28,"hoxxse sighs, hin koyu, SSi.,,r droceed fvom  some µnusu edi-","those sighs, think you, Sir, proceed from some unusual medi-"
10,0.28,tations o 7eH importuance oo freligion? WWere lheym qot sonnc,tations on the importance of religion? Were they not some
9,0.3,nfant trrugiings aftr Itth3enw birh? Surellytheyw iere.,infant strugglings after the new birth? Surely they were.
11,0.25,And I trust Rv elaong;;saftter  a 3fw strugglingsw it corrrupted,"And I trust ere long, after a few strugglings with corrupted"
10,0,"nature, the Holy Ghost will replenish your heart with comfort","nature, the Holy Ghost will replenish your heart with comfort"
10,0.32,anddpd pace. Poper ertiremnt a solfude are n bsrs;; b,and peace. Proper retirement and solitude are no bars; but
11,0.24,"rathner great ehlps tbo a rreliiigiouslife. ae pind, ou Sauiour","rather great helps to a religious life. We find, our Saviour"
11,0,"was led into a wilderness, before he entered on his public","was led into a wilderness, before he entered on his public"
13,0.3,"misntly, au so must we too; if ew ov iinted tt readi n","ministry, and so must we too, if we ever intend to tread in"
13,0,"his steps. As for my brother, I trust the cares of the world,","his steps. As for my brother, I trust the cares of the world,"
11,0.27,"th edesier ofricches, &.. will not alwcays cko  e good","the desire of riches, &c. will not always choke the good"
11,0.28,"seed.     However, I hope you my dear Eied will Rot dgfer","seed. However, I hope you my dear friend will not defer"
13,0.27,"so impqrtana thinng. Bt, wydo I a hope. when | am","so important a thing. But, why do I say hope, when I am"
9,0.32,"suedy ou will nt. Methikz, Iouldwililngl unde6o","assured you will not. Methinks, I would willingly undergo"
12,0.27,"the   pangSs, scso  you m6ht enjoy 1he  pleasuers fl h ew brith,.","the pangs, so you might enjoy the pleasures of the new birth."
12,0.25,But his wst not be.lAl we can do sto sympoathxie,But this must not be. All we can do is to sympathize
