Word Count,Error Frequency,Text with OCR Error,Corrected Text
10,0,"clear as the light, upon an impartial and considerate view,","clear as the light, upon an impartial and considerate view,"
11,0.25,"yft, OUr Grrnd inpo5ior (whöse vepy cörrUptiOn iS having a wiLl","yet, our grand impostor (whose very corruption is having a will"
9,0,"distinct from, and therefore contrary to God's) would fain","distinct from, and therefore contrary to God's) would fain"
12,0,"set it out in the most hideous colours, as though we were","set it out in the most hideous colours, as though we were"
9,0,"""Setters forth of strange doctrines;"" or proposing some higher","""Setters forth of strange doctrines;"" or proposing some higher"
9,0.21,"degree5 ot pereeciioN, than evfky ordinary Ohrisfirn is 0bliged","degrees of perfection, than every ordinary Christian is obliged"
12,0.17,"to asdike aFier; whereas, in iruth, it iS nothihg bUf the şinple","to aspire after; whereas, in truth, it is nothing but the simple"
10,0.19,"and evideni lanGuaGe ot the gOsbel. It must dd çonfbssed,","and evident language of the gospel. It must be confessed,"
10,0,"that through the corruption of our depraved nature, and that","that through the corruption of our depraved nature, and that"
10,0.17,"power, Which sElf-will has, 5ince the Fall, usuRoed iN thf","power, which self-will has, since the Fall, usurped in the"
10,0.23,"soul, ve must negessariLv bbbak thpovgh a great m4ny 0b-","soul, we must necessarily break through a great many ob-"
11,0.2,"st4gle5. Buf, 0eap Sir, be not oismayed, the diffiCu1ty Iies only","stacles. But, dear Sir, be not dismayed, the difficulty lies only"
13,0.18,"in 0Ur fipSt şetting out. Bf bui vigörouş at the firSt oNset, And","in our first setting out. Be but vigorous at the first onset, and"
12,0.25,nfVeb tear a cohqvest. Thb kbmfwal Of our naTurfş is a work,never fear a conquest. The renewal of our natures is a work
13,0.24,of qRfat irnpori4nce. 1t is NoT to be bone im a day. We,of great importance. It is not to be done in a day. We
15,0.21,"hrve m0t önly a New house tO büilb vd, but an o1d oMe to pull","have not only a new house to build up, but an old one to pull"
11,0,"down. But then, methinks, this would be an odd way of","down. But then, methinks, this would be an odd way of"
9,0.21,"rba5oning, ""BecAvse a thing Requikes some PaiNs, I fherfeoke,","reasoning, ""Because a thing requires some pains, I therefore,"
12,0,"will never set about it."" No, Sir, rather up and be doing.","will never set about it."" No, Sir, rather up and be doing."
12,0.25,"ExfBt yoUr uTmost effort5 at yoUp eiRst Setting oUt, And take my","Exert your utmost efforts at your first setting out, and take my"
10,0.24,"uord, your sfrengfh rs vell AS desolutiOn wil1 iNcreaSe d4ili.","word, your strength as well as resolution will increase daily."
13,0.16,The means alşo which ake necessarY tö be useD in orDfr tO at-,The means also which are necessary to be used in order to at-
10,0.25,"triN this end, our curSeD aovers4by The dfvil would repRe5ent","tain this end, our cursed adversary the devil would represent"
11,0.2,fo vs in thE most hideovs fobmS imaGin4bLe. But bE1ieve me.,to us in the most hideous forms imaginable. But believe me.
12,0.21,"Sir, The oifficulTv here foo, on|Y lies in 0ür first Bkerkin9 fron","Sir, the difficulty here too, only lies in our first breaking from"
11,0.21,"öür5flvfş, and that there is rea|IV morE plea5ure in thesb for-","ourselves, and that there is really more pleasure in these for-"
9,0.2,"midapIf düiieS of sf1f-denial and m0rtific4tiom, thrn in the","midable duties of self-denial and mortification, than in the"
9,0,highest indulgences of the greatest epicure upon earth. Give,highest indulgences of the greatest epicure upon earth. Give
11,0.26,"me |eave, dbap Sib, on1v tö remiNd you of one paktiCüIAr,","me leave, dear Sir, only to remind you of one particular,"
10,0.19,"which, it du|y observed, wi|l vastIy faCiIitatB youb future Em-","which, if duly observed, will vastly facilitate your future en-"
10,0,"deavours. Let the scriptures, not the world, be your rule","deavours. Let the scriptures, not the world, be your rule"
12,0.2,"of action. By those vou 4rb to form youk kkactict here, ahd","of action. By those you are to form your practice here, and"
11,0.2,"to BE jUdged hereafier. WPon this 4ccouhi, for thE füturb, I","to be judged hereafter. Upon this account, for the future, I"
10,0.21,"shouId be gl4d, if vou would goNmvnicatf whai basses 8E-","should be glad, if you would communicate what passes be-"
12,0.25,"twfEm you amd me, To nonE bUf my brOther and youk Spouşe.","tween you and me, to none but my brother and your spouse."
13,0.15,"And if yoü havE any, the lfast scruple, be plea5ed to SFnD rne","And if you have any, the least scruple, be pleased to send me"
13,0,"word of it by a letter in an open, friendly manner; and, by","word of it by a letter in an open, friendly manner; and, by"
12,0.18,"God's blEsşing, aIl ihinqs wil1 Be yeT 5ft right; on1y be fer-","God's blessing, all things will be yet set right; only be fer-"
12,0.19,vent iN Pr4yeb. 4ş for what The Rev. Mk. H0Ar has been,vent in prayer. As for what the Rev. Mr. Hoar has been
14,0.2,"r1fAşed tO say, either to you or Nr. H, it i5 noT mY businfs5","pleased to say, either to you or Mr. H, it is not my business"
13,0.14,"(out of deFeremce, rs he is So much my sUberior, as to the","(out of deference, as he is so much my superior, as to the"
12,0,"dignity of his office, his age, and his learning) to make any","dignity of his office, his age, and his learning) to make any"
13,0.16,"reply. L shaI| on1y add, whaT | am surf I can prove, ""That","reply. I shall only add, what I am sure I can prove, ""That"
11,0.19,"""thE Gospel teI|s üs thaf thEre is bui one ihihg needfül.","""the gospel tells us that there is but one thing needful."
11,0.16,"""That we canmot sit down gontent uiih juşt 5uch a degreb","""That we cannot sit down content with just such a degree"
10,0.25,"""of goODnfss, aho claim just süch a proP0riionap|e degrEf of","""of goodness, and claim just such a proportionable degree of"
12,0,"""glory;"" but that ""we are to love the Lord with all our","""glory;"" but that ""we are to love the Lord with all our"
10,0,"""souls, strength, &c."" and that ""he who endureth to the","""souls, strength, &c."" and that ""he who endureth to the"
12,0.27,"""ehd, {ahd he on|y] shall Bb savFo."" There iS a |itt|E trb4-","""end, (and he only) shall be saved."" There is a little trea-"
13,0,"tise lately come out, which I have made bold to send to Mr;","tise lately come out, which I have made bold to send to Mr;"
10,0.2,H0Ar; uheke we mry be fu|Iy conuimced by arguNent dedugible,Hoar; where we may be fully convinced by argument deducible
11,0,"merely from reason, ""that God is our sole end,"" and that","merely from reason, ""that God is our sole end,"" and that"
10,0,"barely upon a principle of prudence, (supposing we could be","barely upon a principle of prudence, (supposing we could be"
12,0.22,"happv without it] we OughT to press fobward, ih orbbp to attaim","happy without it) we ought to press forward, in order to attain"
8,0,the greatest degrees of happiness hereafter. Whether this,the greatest degrees of happiness hereafter. Whether this
12,0.18,"lEttbr, Sir, May rrovt 4s offen5ive as fhe formfr, is not rny","letter, Sir, may prove as offensive as the former, is not my"
10,0.19,business to enquikb. Cod's vilI pb Done in all things.,business to enquire. God's will be done in all things.
13,0.18,"He, and he alOhe can (anD indbed will, if we arf desipovş of","He, and he alone can (and indeed will, if we are desirous of"
10,0.14,it ourSelves) work this çOnviotion in oub miMdş. Give me,it ourselves) work this conviction in our minds. Give me
14,0.28,"leave juşt tO Aod, that I thOU9ht it mY duiy tö RHswer these Few","leave just to add, that I thought it my duty to answer these few"
9,0,"objections, that have been raised against the difficulty of","objections, that have been raised against the difficulty of"
11,0.23,"coneorming oüp wills to the vi|l Ot Goo, pv Showihg thaT","conforming our wills to the will of God, by showing that"
11,0,"the greatest struggle lies only at our first beginning, and that","the greatest struggle lies only at our first beginning, and that"
11,0,it is no more than what is indispensably necessary for our,it is no more than what is indispensably necessary for our
11,0.17,saIvatioh. As for thf means io Be employed fOr the 4ttaih-,salvation. As for the means to be employed for the attain-
11,0.19,"memi of this end, 1 shall be vhOI|y sileht: BeinG sensible,","ment of this end, I shall be wholly silent: Being sensible,"
12,0.22,"that it you ake onoE fwlly conwinGEd of ihe gkEatness of it,","that if you are once fully convinced of the greatness of it,"
13,0,you will be necessarily carried on to the use of such means as,you will be necessarily carried on to the use of such means as
10,0.25,GOd has cönstituieo foR that bvpPoSf. I hore mi writihg,God has constituted for that purpose. I hope my writing
12,0,"after this manner, Sir, will not be esteemed a piece of self-","after this manner, Sir, will not be esteemed a piece of self-"
11,0.28,"Cönceit, or bE am instkumEnt Oe UhloosinG oub eorMEb dand of","conceit, or be an instrument of unloosing our former band of"
10,0.17,"frifndship, which was onçE DfsigNeo to be bouno the faster,","friendship, which was once designed to be bound the faster,"
12,0.23,by tying it uiTh A dbligiöuS knot. But whether thiS rr0uBs to,by tying it with a religious knot. But whether this proves to
13,0.19,"be the fvEht, öb hOt, of my telling my friends thb tbüth, l","be the event, or not, of my telling my friends the truth, I"
9,0,wholly leave to God's Providence. Be pleased however to,wholly leave to God's Providence. Be pleased however to
13,0.19,"tavör me with a line in rbturn, anO give me lfAve fo 5UbşcribE","favor me with a line in return, and give me leave to subscribe"
3,0,"myself, Dear Sir,","myself, Dear Sir,"
8,0,"Your sincere friend and most obliged humble servant,","Your sincere friend and most obliged humble servant,"
2,0.0,G. W.,G. W.
2,0,LETTER VII.,LETTER VII.
7,0.22,"Ny Dfar friehd BRistol June 1z, 1735.","My dear friend Bristol June 12, 1735."
9,0.23,"LA5t nighi apout eight O'clöck, your Good spOusE ANd","LAST night about eight o'clock, your good spouse and"
10,0.22,"nyself Came Safe fo Our jOupnei'S end, and met wiTh","myself came safe to our journey's end, and met with"
11,0.19,"a veby Xind recEPtion from a|l parIies. Aftep you leFt vs,","a very kind reception from all parties. After you left us,"
12,0.23,"the labies grev rnore sebioUs, an0 Ai last 8y thf assisTance Df","the ladies grew more serious, and at last by the assistance of"
10,0.15,"Mb. Norris, our discoürse ran into r propek çhrhnel. my","Mr. Norris, our discourse ran into a proper channel. My"
10,0.23,broTher döes not rroP0sb SailinG this Förtnight; buf th0' he,brother does not propose sailing this fortnight; but tho' he
13,0.23,"stAis longer thAn he pR0poşbD, ybt I hope t0 be 4t G1oucesTer on","stays longer than he proposed, yet I hope to be at Gloucester on"
10,0,"Wednesday, for methinks my heart is still there, tho' my","Wednesday, for methinks my heart is still there, tho' my"
11,0.22,"dödy be at ihiKty mi|eş dist4nce. Oh whoSe accounT, I lfawe","body be at thirty miles distance. On whose account, I leave"
11,0.26,you to güEss. 1 oamnDt hblP reflecfin9 Orn 5unday. Did not,you to guess. I cannot help reflecting on Sunday. Did not
10,0.23,"thosB si9h5, Thihx yov, Sir, proCeed erom sonE unuSual medi-","those sighs, think you, Sir, proceed from some unusual medi-"
10,0,tations on the importance of religion? Were they not some,tations on the importance of religion? Were they not some
9,0.23,infpnt sTru9g1ings aftbr the new Birth? Surely thpy were.,infant strugglings after the new birth? Surely they were.
11,0.2,"ANb L Truşt ere löng, 9fter a fev strugglihgş with corrupfed","And I trust ere long, after a few strugglings with corrupted"
10,0,"nature, the Holy Ghost will replenish your heart with comfort","nature, the Holy Ghost will replenish your heart with comfort"
10,0.22,ano peace. Propbr ketirement anb sö1itude arb nO bapS; bui,and peace. Proper retirement and solitude are no bars; but
11,0,"rather great helps to a religious life. We find, our Saviour","rather great helps to a religious life. We find, our Saviour"
11,0.22,"w4ş lbd into a wi|derneşs, pefore he enibred on his publiç","was led into a wilderness, before he entered on his public"
13,0.2,"ninistry, and S0 must we ioö, ib we ever intFnd to trb4d in","ministry, and so must we too, if we ever intend to tread in"
13,0,"his steps. As for my brother, I trust the cares of the world,","his steps. As for my brother, I trust the cares of the world,"
11,0.12,"the ResirE of righes, &c. will n0t always choxe the good","the desire of riches, &c. will not always choke the good"
11,0,"seed. However, I hope you my dear friend will not defer","seed. However, I hope you my dear friend will not defer"
13,0.13,"şo impOrtaht a ihing. Büt, why do I say hope, vheh I am","so important a thing. But, why do I say hope, when I am"
9,0.18,"assurEo yov uill not. Methinks, I would vi|1ing|y undergo","assured you will not. Methinks, I would willingly undergo"
